Name,Year,x,n,dying_prob,LEx,dying_prob_annual
United States of America,2025,50,5,0.02194048,32.8382,0.004388095999999999
United States of America,2025,55,5,0.03321301,28.5149,0.006642602
United States of America,2025,60,5,0.04676222,24.404,0.009352444
United States of America,2025,65,5,0.06413088,20.4727,0.012826176
United States of America,2025,70,5,0.0955256,16.6965,0.01910512
United States of America,2025,75,5,0.14772971,13.1808,0.029545942
United States of America,2025,80,5,0.23600987,10.0099,0.047201974
United States of America,2025,85,5,0.36822724,7.2959,0.073645448
United States of America,2025,90,5,0.56133751,5.0737,0.11226750199999999
United States of America,2025,95,5,0.75006064,3.4695,0.150012128
United States of America,2025,100,-1,1,2.4295,-1
OCEANIA,2025,0,1,0.01473511,79.579,0.01473511
OCEANIA,2025,1,4,0.0035991,79.7672,8.99775e-4
OCEANIA,2025,5,5,0.0019218,76.0491,3.8436e-4
OCEANIA,2025,10,5,0.00161415,71.1913,3.2282999999999997e-4
OCEANIA,2025,15,5,0.00346852,66.302,6.937040000000001e-4
OCEANIA,2025,20,5,0.00471209,61.5231,9.424180000000001e-4
OCEANIA,2025,25,5,0.00474163,56.8025,9.48326e-4
OCEANIA,2025,30,5,0.00536261,52.0611,0.001072522
OCEANIA,2025,35,5,0.0070559,47.3279,0.0014111800000000002
OCEANIA,2025,40,5,0.00982345,42.6456,0.00196469
OCEANIA,2025,45,5,0.01446613,38.0425,0.002893226
OCEANIA,2025,50,5,0.02016399,33.562,0.004032798
OCEANIA,2025,55,5,0.02904232,29.1988,0.005808464
OCEANIA,2025,60,5,0.04115578,24.9931,0.008231156
OCEANIA,2025,65,5,0.05761855,20.9539,0.01152371
OCEANIA,2025,70,5,0.08490826,17.0745,0.016981652
OCEANIA,2025,75,5,0.13253347,13.4142,0.026506693999999997
OCEANIA,2025,80,5,0.22282488,10.0588,0.044564976
OCEANIA,2025,85,5,0.37265432,7.1873,0.074530864
OCEANIA,2025,90,5,0.57307316,4.9369,0.114614632
OCEANIA,2025,95,5,0.76531019,3.3585,0.153062038
OCEANIA,2025,100,-1,1,2.3291,-1
Australia/New Zealand,2025,0,1,0.00272679,83.9101,0.00272679
Australia/New Zealand,2025,1,4,5.4569e-4,83.1392,1.364225e-4
Australia/New Zealand,2025,5,5,2.9681e-4,79.1837,5.9362e-5
Australia/New Zealand,2025,10,5,4.0953e-4,74.2065,8.1906e-5
Australia/New Zealand,2025,15,5,0.00139807,69.2357,2.7961399999999997e-4
Australia/New Zealand,2025,20,5,0.0019515,64.3286,3.903e-4
Australia/New Zealand,2025,25,5,0.00220013,59.4494,4.4002599999999994e-4
Australia/New Zealand,2025,30,5,0.00275201,54.5749,5.50402e-4
Australia/New Zealand,2025,35,5,0.0038362,49.7183,7.6724e-4
Australia/New Zealand,2025,40,5,0.00554707,44.8996,0.001109414
Australia/New Zealand,2025,45,5,0.0082192,40.1352,0.00164384
Australia/New Zealand,2025,50,5,0.01202296,35.4459,0.0024045919999999997
Australia/New Zealand,2025,55,5,0.01797917,30.8449,0.003595834
Australia/New Zealand,2025,60,5,0.026568,26.3611,0.0053136
Australia/New Zealand,2025,65,5,0.04012546,22.0087,0.008025092000000001
Australia/New Zealand,2025,70,5,0.06565436,17.8169,0.013130871999999998
Australia/New Zealand,2025,75,5,0.11365215,13.8801,0.02273043
Australia/New Zealand,2025,80,5,0.20554145,10.3142,0.04110829
Australia/New Zealand,2025,85,5,0.36192749,7.2918,0.072385498
Australia/New Zealand,2025,90,5,0.56946245,4.9639,0.11389248999999999
Australia/New Zealand,2025,95,5,0.76530518,3.3582,0.153061036
Australia/New Zealand,2025,100,-1,1,2.3199,-1
Australia,2025,0,1,0.00261312,84.0104,0.00261312
Australia,2025,1,4,5.3194e-4,83.2302,1.32985e-4
Australia,2025,5,5,0.00028859000000000003,79.2737,5.7718000000000005e-5
Australia,2025,10,5,3.9451e-4,74.2959,7.8902e-5
Australia,2025,15,5,0.00130825,69.324,2.6165e-4
Australia,2025,20,5,0.00185412,64.411,3.7082399999999996e-4
Australia,2025,25,5,0.00212144,59.5259,4.24288e-4
Australia,2025,30,5,0.00272075,54.647,5.4415e-4
Australia,2025,35,5,0.00383748,49.789,7.67496e-4
Australia,2025,40,5,0.00552854,44.9707,0.001105708
Australia,2025,45,5,0.00814169,40.2059,0.001628338
Australia,2025,50,5,0.01175967,35.5142,0.002351934
Australia,2025,55,5,0.0176186,30.9052,0.00352372
Australia,2025,60,5,0.0261537,26.4119,0.005230739999999999
Australia,2025,65,5,0.03938976,22.0505,0.007877952
Australia,2025,70,5,0.06470658,17.845,0.012941316
Australia,2025,75,5,0.1122081,13.8935,0.022441620000000002
Australia,2025,80,5,0.20301041,10.3086,0.040602082
Australia,2025,85,5,0.35941949,7.2547,0.071883898
Australia,2025,90,5,0.5776263,4.8715,0.11552526
Australia,2025,95,5,0.77863813,3.2528,0.155727626
Australia,2025,100,-1,1,2.2084,-1
New Zealand,2025,0,1,0.00326994,83.4428,0.00326994
New Zealand,2025,1,4,6.109e-4,82.7161,1.52725e-4
New Zealand,2025,5,5,3.3831e-4,78.7657,6.766199999999999e-5
New Zealand,2025,10,5,4.842e-4,73.7916,9.684e-5
New Zealand,2025,15,5,0.00183357,68.8259,3.66714e-4
New Zealand,2025,20,5,0.00241786,63.9471,4.83572e-4
New Zealand,2025,25,5,0.00260324,59.0961,5.206480000000001e-4
New Zealand,2025,30,5,0.00291514,54.2437,5.83028e-4
New Zealand,2025,35,5,0.00382984,49.3948,7.65968e-4
New Zealand,2025,40,5,0.00565027,44.5746,0.001130054
New Zealand,2025,45,5,0.00863023,39.8129,0.0017260459999999997
New Zealand,2025,50,5,0.01336343,35.1362,0.002672686
New Zealand,2025,55,5,0.01972604,30.576,0.003945208
New Zealand,2025,60,5,0.02856001,26.1382,0.005712002
New Zealand,2025,65,5,0.04377143,21.8287,0.008754286
New Zealand,2025,70,5,0.0704771,17.7059,0.014095420000000001
New Zealand,2025,75,5,0.12122054,13.8457,0.024244108
New Zealand,2025,80,5,0.21880139,10.3842,0.043760278
New Zealand,2025,85,5,0.37554499,7.5439,0.07510899800000001
New Zealand,2025,90,5,0.52294609,5.5579,0.10458921800000001
New Zealand,2025,95,5,0.68325082,4.0325,0.13665016400000002
New Zealand,2025,100,-1,1,2.9543,-1
Melanesia,2025,0,1,0.02907196,67.405,0.02907196
Melanesia,2025,1,4,0.00741991,68.4193,0.0018549775
Melanesia,2025,5,5,0.00403745,64.9178,8.074899999999999e-4
Melanesia,2025,10,5,0.00331869,60.172,6.63738e-4
Melanesia,2025,15,5,0.00659809,55.3635,0.001319618
Melanesia,2025,20,5,0.0091374,50.7128,0.00182748
Melanesia,2025,25,5,0.00980545,46.1572,0.00196109
Melanesia,2025,30,5,0.01158092,41.5891,0.0023161839999999998
Melanesia,2025,35,5,0.01535496,37.0461,0.0030709920000000003
Melanesia,2025,40,5,0.02164676,32.5829,0.004329352
Melanesia,2025,45,5,0.03228465,28.2454,0.00645693
Melanesia,2025,50,5,0.04849934,24.0991,0.009699868
Melanesia,2025,55,5,0.07225172,20.1929,0.014450344
Melanesia,2025,60,5,0.11188321,16.5595,0.022376642
Melanesia,2025,65,5,0.16708642,13.3141,0.033417284000000005
Melanesia,2025,70,5,0.2475858,10.4632,0.04951716
Melanesia,2025,75,5,0.35643841,8.0623,0.07128768199999999
Melanesia,2025,80,5,0.48775358,6.1459,0.09755071600000001
Melanesia,2025,85,5,0.62031291,4.7176,0.124062582
Melanesia,2025,90,5,0.72551549,3.7458,0.145103098
Melanesia,2025,95,5,0.8009135,3.0898,0.16018269999999998
Melanesia,2025,100,-1,1,2.6027,-1
Fiji,2025,0,1,0.01647849,68.7204,0.01647849
Fiji,2025,1,4,0.00360057,68.8699,9.001425e-4
Fiji,2025,5,5,0.00183142,65.1129,3.6628400000000003e-4
Fiji,2025,10,5,0.00175612,60.2281,3.5122399999999997e-4
Fiji,2025,15,5,0.0027865,55.3294,5.572999999999999e-4
Fiji,2025,20,5,0.00430099,50.4764,8.601980000000001e-4
Fiji,2025,25,5,0.00529011,45.6832,0.001058022
Fiji,2025,30,5,0.00709739,40.9124,0.001419478
Fiji,2025,35,5,0.01149663,36.1859,0.002299326
Fiji,2025,40,5,0.01910358,31.5752,0.0038207159999999996
Fiji,2025,45,5,0.03353372,27.1378,0.006706744000000001
Fiji,2025,50,5,0.0569281,22.9843,0.01138562
Fiji,2025,55,5,0.08098288,19.2128,0.016196575999999997
Fiji,2025,60,5,0.13349166,15.6725,0.026698332
Fiji,2025,65,5,0.18596095,12.6826,0.03719219
Fiji,2025,70,5,0.26509712,9.9922,0.053019424
Fiji,2025,75,5,0.37191887,7.6791,0.074383774
Fiji,2025,80,5,0.51068521,5.7582,0.102137042
Fiji,2025,85,5,0.65798774,4.2749,0.131597548
Fiji,2025,90,5,0.78419114,3.2089,0.156838228
Fiji,2025,95,5,0.87857203,2.4474,0.175714406
Fiji,2025,100,-1,1,1.9369,-1
New Caledonia,2025,0,1,0.00855902,81.5548,0.00855902
New Caledonia,2025,1,4,0.00140572,81.2577,3.5143e-4
New Caledonia,2025,5,5,6.9478e-4,77.3699,1.38956e-4
New Caledonia,2025,10,5,8.1242e-4,72.422,1.62484e-4
New Caledonia,2025,15,5,0.00192107,67.4786,3.84214e-4
New Caledonia,2025,20,5,0.00281894,62.6031,5.63788e-4
New Caledonia,2025,25,5,0.00297685,57.773,5.9537e-4
New Caledonia,2025,30,5,0.00388963,52.9378,7.77926e-4
New Caledonia,2025,35,5,0.0048167,48.1343,9.6334e-4
New Caledonia,2025,40,5,0.00753033,43.3546,0.001506066
New Caledonia,2025,45,5,0.01075125,38.6631,0.0021502500000000003
New Caledonia,2025,50,5,0.01607537,34.0548,0.0032150739999999996
New Caledonia,2025,55,5,0.02658133,29.5673,0.005316266
New Caledonia,2025,60,5,0.04206934,25.3012,0.008413868
New Caledonia,2025,65,5,0.06379117,21.2956,0.012758233999999999
New Caledonia,2025,70,5,0.09458219,17.5665,0.018916438
New Caledonia,2025,75,5,0.1488377,14.1272,0.02976754
New Caledonia,2025,80,5,0.22761766,11.1371,0.045523532
New Caledonia,2025,85,5,0.33018109,8.661,0.06603621800000001
New Caledonia,2025,90,5,0.44479932,6.6913,0.088959864
New Caledonia,2025,95,5,0.57201854,5.1186,0.11440370799999999
New Caledonia,2025,100,-1,1,3.8691,-1
Papua New Guinea,2025,0,1,0.03195279,66.4321,0.03195279
Papua New Guinea,2025,1,4,0.0083226,67.6203,0.00208065
Papua New Guinea,2025,5,5,0.00441253,64.1734,8.825059999999999e-4
Papua New Guinea,2025,10,5,0.00359945,59.448,7.1989e-4
Papua New Guinea,2025,15,5,0.00722021,54.6531,0.001444042
Papua New Guinea,2025,20,5,0.00992833,50.0305,0.001985666
Papua New Guinea,2025,25,5,0.01060019,45.5069,0.0021200380000000003
Papua New Guinea,2025,30,5,0.01249612,40.9673,0.002499224
Papua New Guinea,2025,35,5,0.01645232,36.4529,0.003290464
Papua New Guinea,2025,40,5,0.02295906,32.0189,0.004591812
Papua New Guinea,2025,45,5,0.03370076,27.7094,0.006740152000000001
Papua New Guinea,2025,50,5,0.05017753,23.5834,0.010035506
Papua New Guinea,2025,55,5,0.07487858,19.6898,0.014975716
Papua New Guinea,2025,60,5,0.11470382,16.0697,0.022940764
Papua New Guinea,2025,65,5,0.17319385,12.8108,0.03463877
Papua New Guinea,2025,70,5,0.2596932,9.9492,0.05193864
Papua New Guinea,2025,75,5,0.37854004,7.5394,0.07570800800000001
Papua New Guinea,2025,80,5,0.52084221,5.6152,0.104168442
Papua New Guinea,2025,85,5,0.67317265,4.1297,0.13463453
Papua New Guinea,2025,90,5,0.80158844,3.0674,0.16031768799999999
Papua New Guinea,2025,95,5,0.89635605,2.304,0.17927121
Papua New Guinea,2025,100,-1,1,1.8263,-1
Solomon Islands,2025,0,1,0.01456467,71.0962,0.01456467
Solomon Islands,2025,1,4,0.00284082,71.1457,7.10205e-4
Solomon Islands,2025,5,5,0.00303132,67.3427,6.06264e-4
Solomon Islands,2025,10,5,0.00253204,62.5403,5.064080000000001e-4
Solomon Islands,2025,15,5,0.00451634,57.6925,9.032679999999999e-4
Solomon Islands,2025,20,5,0.00637586,52.9417,0.001275172
Solomon Islands,2025,25,5,0.00695204,48.2652,0.0013904079999999999
Solomon Islands,2025,30,5,0.00815175,43.5853,0.0016303499999999998
Solomon Islands,2025,35,5,0.01060956,38.9223,0.002121912
Solomon Islands,2025,40,5,0.01519294,34.3115,0.003038588
Solomon Islands,2025,45,5,0.02349714,29.7999,0.004699428
Solomon Islands,2025,50,5,0.03653187,25.4527,0.007306374
Solomon Islands,2025,55,5,0.05733879,21.3167,0.011467758
Solomon Islands,2025,60,5,0.08933059,17.4515,0.017866118
Solomon Islands,2025,65,5,0.14009838,13.9036,0.028019676
Solomon Islands,2025,70,5,0.21953432,10.7394,0.043906864000000004
Solomon Islands,2025,75,5,0.33672319,8.029,0.067344638
Solomon Islands,2025,80,5,0.49559719,5.8143,0.099119438
Solomon Islands,2025,85,5,0.6661587,4.1435,0.13323174
Solomon Islands,2025,90,5,0.82218939,2.9153,0.164437878
Solomon Islands,2025,95,5,0.92194552,2.0912,0.184389104
Solomon Islands,2025,100,-1,1,1.6489,-1
Vanuatu,2025,0,1,0.01682941,71.0831,0.01682941
Vanuatu,2025,1,4,0.00364024,71.2979,9.1006e-4
Vanuatu,2025,5,5,0.00223564,67.5519,4.4712800000000003e-4
Vanuatu,2025,10,5,0.00204628,62.6982,4.0925600000000004e-4
Vanuatu,2025,15,5,0.00455488,57.8212,9.10976e-4
Vanuatu,2025,20,5,0.00615335,53.073,0.0012306700000000001
Vanuatu,2025,25,5,0.00650202,48.3861,0.001300404
Vanuatu,2025,30,5,0.00779908,43.6861,0.001559816
Vanuatu,2025,35,5,0.01068881,39.0091,0.002137762
Vanuatu,2025,40,5,0.01567396,34.402,0.003134792
Vanuatu,2025,45,5,0.02457339,29.9075,0.0049146780000000004
Vanuatu,2025,50,5,0.03778003,25.5934,0.007556006
Vanuatu,2025,55,5,0.05745085,21.4942,0.01149017
Vanuatu,2025,60,5,0.08893106,17.6426,0.017786212000000003
Vanuatu,2025,65,5,0.1390961,14.1062,0.02781922
Vanuatu,2025,70,5,0.21759394,10.9602,0.043518788
Vanuatu,2025,75,5,0.33199947,8.284,0.066399894
Vanuatu,2025,80,5,0.47345321,6.1437,0.094690642
Vanuatu,2025,85,5,0.63275859,4.4837,0.126551718
Vanuatu,2025,90,5,0.7733729,3.2915,0.15467458
Vanuatu,2025,95,5,0.88010224,2.4451,0.176020448
Vanuatu,2025,100,-1,1,1.9039,-1
Micronesia,2025,0,1,0.02029855,73.3435,0.02029855
Micronesia,2025,1,4,0.00487105,73.8604,0.0012177625
Micronesia,2025,5,5,0.00267021,70.2135,5.34042e-4
Micronesia,2025,10,5,0.0022444,65.3956,4.4888e-4
Micronesia,2025,15,5,0.00469934,60.5366,9.39868e-4
Micronesia,2025,20,5,0.00644128,55.8093,0.001288256
Micronesia,2025,25,5,0.0069804,51.1548,0.00139608
Micronesia,2025,30,5,0.00832889,46.4965,0.0016657780000000001
Micronesia,2025,35,5,0.01242631,41.8651,0.002485262
Micronesia,2025,40,5,0.01796022,37.3583,0.003592044
Micronesia,2025,45,5,0.02528078,32.9935,0.005056156
Micronesia,2025,50,5,0.03575621,28.781,0.0071512419999999995
Micronesia,2025,55,5,0.05191642,24.7505,0.010383284
Micronesia,2025,60,5,0.07513498,20.962,0.015026996
Micronesia,2025,65,5,0.11078552,17.4517,0.022157104
Micronesia,2025,70,5,0.16317729,14.3001,0.032635458
Micronesia,2025,75,5,0.22596574,11.5842,0.045193148
Micronesia,2025,80,5,0.31917721,9.2262,0.06383544199999999
Micronesia,2025,85,5,0.41292539,7.3735,0.082585078
Micronesia,2025,90,5,0.51438293,5.8664,0.102876586
Micronesia,2025,95,5,0.62780102,4.6076,0.125560204
Micronesia,2025,100,-1,1,3.601,-1
Guam,2025,0,1,0.00896331,78.9173,0.00896331
Guam,2025,1,4,0.00153636,78.6298,3.8409e-4
Guam,2025,5,5,0.00111581,74.748,2.23162e-4
Guam,2025,10,5,9.2782e-4,69.829,1.85564e-4
Guam,2025,15,5,0.00269789,64.8913,5.39578e-4
Guam,2025,20,5,0.00358391,60.0591,7.16782e-4
Guam,2025,25,5,0.00402611,55.2662,8.052220000000001e-4
Guam,2025,30,5,0.00501949,50.4792,0.001003898
Guam,2025,35,5,0.00862952,45.7205,0.001725904
Guam,2025,40,5,0.01372688,41.0946,0.002745376
Guam,2025,45,5,0.01927494,36.6301,0.003854988
Guam,2025,50,5,0.02938876,32.2979,0.005877752
Guam,2025,55,5,0.04287766,28.195,0.008575532
Guam,2025,60,5,0.05773916,24.3419,0.011547832
Guam,2025,65,5,0.08189917,20.6726,0.016379834
Guam,2025,70,5,0.11217493,17.2854,0.022434986
Guam,2025,75,5,0.15096127,14.1431,0.030192254
Guam,2025,80,5,0.22196448,11.1991,0.044392896
Guam,2025,85,5,0.32234138,8.658,0.064468276
Guam,2025,90,5,0.44586996,6.5771,0.08917399200000001
Guam,2025,95,5,0.59205275,4.9203,0.11841055
Guam,2025,100,-1,1,3.7035,-1
Kiribati,2025,0,1,0.03456462,68.156,0.03456462
Kiribati,2025,1,4,0.00918973,69.5911,0.0022974325
Kiribati,2025,5,5,0.00413736,66.2212,8.274719999999999e-4
Kiribati,2025,10,5,0.00334098,61.4872,6.68196e-4
Kiribati,2025,15,5,0.00566061,56.6845,0.001132122
Kiribati,2025,20,5,0.00802315,51.9917,0.00160463
Kiribati,2025,25,5,0.0087744,47.3915,0.00175488
Kiribati,2025,30,5,0.01020293,42.7886,0.002040586
Kiribati,2025,35,5,0.01312179,38.2031,0.002624358
Kiribati,2025,40,5,0.01819134,33.6763,0.003638268
Kiribati,2025,45,5,0.02689036,29.2514,0.005378071999999999
Kiribati,2025,50,5,0.04061497,24.9864,0.008122994
Kiribati,2025,55,5,0.06216959,20.9319,0.012433917999999999
Kiribati,2025,60,5,0.09573026,17.1436,0.019146052
Kiribati,2025,65,5,0.14712352,13.6791,0.029424704000000003
Kiribati,2025,70,5,0.2275255,10.5861,0.0455051
Kiribati,2025,75,5,0.34472204,7.9403,0.068944408
Kiribati,2025,80,5,0.50200519,5.7854,0.100401038
Kiribati,2025,85,5,0.66496288,4.1795,0.132992576
Kiribati,2025,90,5,0.80681558,3.0331,0.161363116
Kiribati,2025,95,5,0.90117658,2.2576,0.180235316
Kiribati,2025,100,-1,1,1.7593,-1
Marshall Islands,2025,0,1,0.0237723,65.5522,0.0237723
Marshall Islands,2025,1,4,0.00541676,66.1459,0.00135419
Marshall Islands,2025,5,5,0.00449811,62.4959,8.996219999999999e-4
Marshall Islands,2025,10,5,0.00420786,57.7678,8.41572e-4
Marshall Islands,2025,15,5,0.00963253,53.0005,0.0019265060000000001
Marshall Islands,2025,20,5,0.01338398,48.4887,0.002676796
Marshall Islands,2025,25,5,0.01456243,44.1123,0.0029124859999999997
Marshall Islands,2025,30,5,0.01698168,39.7266,0.003396336
Marshall Islands,2025,35,5,0.02177757,35.3684,0.0043555139999999996
Marshall Islands,2025,40,5,0.02909471,31.0979,0.005818942
Marshall Islands,2025,45,5,0.0412809,26.9514,0.00825618
Marshall Islands,2025,50,5,0.0591651,22.9985,0.01183302
Marshall Islands,2025,55,5,0.08542913,19.2798,0.017085826000000002
Marshall Islands,2025,60,5,0.1240042,15.8364,0.024800839999999998
Marshall Islands,2025,65,5,0.18088785,12.7102,0.03617757
Marshall Islands,2025,70,5,0.2645311,9.948,0.052906220000000004
Marshall Islands,2025,75,5,0.37810165,7.6049,0.07562033
Marshall Islands,2025,80,5,0.51418086,5.7185,0.10283617199999999
Marshall Islands,2025,85,5,0.65671165,4.2688,0.13134233
Marshall Islands,2025,90,5,0.78641862,3.1934,0.15728372399999999
Marshall Islands,2025,95,5,0.88448538,2.4066,0.176897076
Marshall Islands,2025,100,-1,1,1.9044,-1
Micronesia (Fed. States of),2025,0,1,0.01729444,72.0432,0.01729444
Micronesia (Fed. States of),2025,1,4,0.00378468,72.309,9.4617e-4
Micronesia (Fed. States of),2025,5,5,0.00203721,68.5772,4.0744199999999994e-4
Micronesia (Fed. States of),2025,10,5,0.00182216,63.7126,3.64432e-4
Micronesia (Fed. States of),2025,15,5,0.00404463,58.824,8.08926e-4
Micronesia (Fed. States of),2025,20,5,0.00557766,54.0516,0.001115532
Micronesia (Fed. States of),2025,25,5,0.00585686,49.3406,0.001171372
Micronesia (Fed. States of),2025,30,5,0.00703244,44.6164,0.001406488
Micronesia (Fed. States of),2025,35,5,0.00967261,39.9139,0.001934522
Micronesia (Fed. States of),2025,40,5,0.01398568,35.278,0.002797136
Micronesia (Fed. States of),2025,45,5,0.02213959,30.7407,0.004427918
Micronesia (Fed. States of),2025,50,5,0.03392839,26.3759,0.006785678000000001
Micronesia (Fed. States of),2025,55,5,0.05238008,22.2085,0.010476016000000001
Micronesia (Fed. States of),2025,60,5,0.08317046,18.2889,0.016634092
Micronesia (Fed. States of),2025,65,5,0.12855621,14.7078,0.025711242000000002
Micronesia (Fed. States of),2025,70,5,0.20229731,11.4887,0.040459462
Micronesia (Fed. States of),2025,75,5,0.3084874,8.7407,0.061697480000000006
Micronesia (Fed. States of),2025,80,5,0.44112192,6.5054,0.088224384
Micronesia (Fed. States of),2025,85,5,0.60763355,4.7041,0.12152671
Micronesia (Fed. States of),2025,90,5,0.75848868,3.4074,0.151697736
Micronesia (Fed. States of),2025,95,5,0.87572888,2.489,0.175145776
Micronesia (Fed. States of),2025,100,-1,1,1.9387,-1
Nauru,2025,0,1,0.01451489,64.5353,0.01451489
Nauru,2025,1,4,0.00354794,64.4841,8.86985e-4
Nauru,2025,5,5,0.00406404,60.7065,8.128079999999999e-4
Nauru,2025,10,5,0.00409636,55.9445,8.19272e-4
Nauru,2025,15,5,0.01085023,51.1634,0.002170046
Nauru,2025,20,5,0.01651874,46.6932,0.003303748
Nauru,2025,25,5,0.0189958,42.4349,0.00379916
Nauru,2025,30,5,0.0230593,38.2069,0.004611860000000001
Nauru,2025,35,5,0.02924057,34.048,0.005848114
Nauru,2025,40,5,0.03811659,29.9957,0.007623318
Nauru,2025,45,5,0.05305841,26.0811,0.010611682
Nauru,2025,50,5,0.07368462,22.3958,0.014736924000000002
Nauru,2025,55,5,0.10068603,18.9693,0.020137205999999998
Nauru,2025,60,5,0.13410897,15.8034,0.026821794
Nauru,2025,65,5,0.18353141,12.8538,0.036706282
Nauru,2025,70,5,0.2633232,10.1678,0.05266464
Nauru,2025,75,5,0.35839675,7.8829,0.07167935
Nauru,2025,80,5,0.49707962,5.9257,0.099415924
Nauru,2025,85,5,0.63999141,4.4192,0.12799828200000002
Nauru,2025,90,5,0.78107285,3.229,0.15621457
Nauru,2025,95,5,0.87799977,2.4738,0.175599954
Nauru,2025,100,-1,1,1.9766,-1
Northern Mariana Islands,2025,0,1,0.00550805,77.8942,0.00550805
Northern Mariana Islands,2025,1,4,0.00130544,77.3249,3.2636e-4
Northern Mariana Islands,2025,5,5,7.4603e-4,73.4237,1.4920599999999998e-4
Northern Mariana Islands,2025,10,5,7.7915e-4,68.4768,1.5583e-4
Northern Mariana Islands,2025,15,5,0.00195642,63.528,3.91284e-4
Northern Mariana Islands,2025,20,5,0.0025275,58.6471,5.055e-4
Northern Mariana Islands,2025,25,5,0.00265297,53.7894,5.30594e-4
Northern Mariana Islands,2025,30,5,0.00323015,48.9257,6.4603e-4
Northern Mariana Islands,2025,35,5,0.00466601,44.0758,9.33202e-4
Northern Mariana Islands,2025,40,5,0.00725987,39.2699,0.001451974
Northern Mariana Islands,2025,45,5,0.01191443,34.5374,0.002382886
Northern Mariana Islands,2025,50,5,0.01941456,29.9213,0.003882912
Northern Mariana Islands,2025,55,5,0.03163495,25.4606,0.00632699
Northern Mariana Islands,2025,60,5,0.05192685,21.2046,0.01038537
Northern Mariana Islands,2025,65,5,0.0844204,17.2191,0.016884080000000003
Northern Mariana Islands,2025,70,5,0.13773016,13.561,0.027546031999999998
Northern Mariana Islands,2025,75,5,0.22725235,10.3029,0.04545047
Northern Mariana Islands,2025,80,5,0.3583512,7.5628,0.07167024
Northern Mariana Islands,2025,85,5,0.53607534,5.367,0.107215068
Northern Mariana Islands,2025,90,5,0.70991289,3.7874,0.141982578
Northern Mariana Islands,2025,95,5,0.85280149,2.6731,0.170560298
Northern Mariana Islands,2025,100,-1,1,1.9778,-1
Palau,2025,0,1,0.01373704,65.8931,0.01373704
Palau,2025,1,4,0.00251274,65.8092,6.28185e-4
Palau,2025,5,5,0.00315258,61.9698,6.30516e-4
Palau,2025,10,5,0.00334666,57.1581,6.69332e-4
Palau,2025,15,5,0.00943795,52.3408,0.0018875900000000002
